ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.17 [],ROI.A [],6,3,0.17635905109544223,0.032344208297009465,0.023809523809523808,*
ROI.17 [],ROI.B [],6,2,0.17635905109544223,0.01231815420347635,0.07142857142857142,ns
ROI.17 [],ROI.C [],6,2,0.17635905109544223,0.0434620306109202,0.07142857142857142,ns
ROI.17 [],ROI.D [],6,11,0.17635905109544223,0.305149802151968,0.0011312217194570135,**
ROI.17 [],ROI.E [],6,8,0.17635905109544223,0.16216289128438796,0.4135864135864136,ns
ROI.17 [],ROI.F [],6,8,0.17635905109544223,0.31389482118471945,0.012654012654012654,*
ROI.18 [],ROI.19 [],7,7,0.19734938307682653,0.18258003664133343,0.8047785547785549,ns
ROI.18 [],ROI.20 [],7,5,0.19734938307682653,0.1921882723731427,0.638888888888889,ns
ROI.18 [],ROI.21 [],7,6,0.19734938307682653,0.18720751592835475,0.6282051282051282,ns
ROI.18 [],ROI.22 [],7,11,0.19734938307682653,0.2903631478950372,0.026772247360482657,*
ROI.18 [],ROI.27 [],7,1,0.19734938307682653,0.0220163837398263,1.0,ns
ROI.18 [],ROI.31 [],7,8,0.19734938307682653,0.28709473270190294,0.151981351981352,ns
ROI.18 [],ROI.A [],7,3,0.19734938307682653,0.032344208297009465,0.016666666666666666,*
ROI.18 [],ROI.B [],7,2,0.19734938307682653,0.01231815420347635,0.05555555555555555,ns
ROI.18 [],ROI.C [],7,2,0.19734938307682653,0.0434620306109202,0.05555555555555555,ns
ROI.18 [],ROI.D [],7,11,0.19734938307682653,0.305149802151968,0.02042483660130719,*
ROI.18 [],ROI.E [],7,8,0.19734938307682653,0.16216289128438796,0.39689199689199695,ns
ROI.18 [],ROI.F [],7,8,0.19734938307682653,0.31389482118471945,0.04009324009324009,*
ROI.19 [],ROI.20 [],7,5,0.18258003664133343,0.1921882723731427,0.8762626262626263,ns
ROI.19 [],ROI.21 [],7,6,0.18258003664133343,0.18720751592835475,0.8356643356643356,ns
ROI.19 [],ROI.22 [],7,11,0.18258003664133343,0.2903631478950372,0.004147812971342383,**
ROI.19 [],ROI.27 [],7,1,0.18258003664133343,0.0220163837398263,1.0,ns
ROI.19 [],ROI.31 [],7,8,0.18258003664133343,0.28709473270190294,0.0721056721056721,ns
ROI.19 [],ROI.A [],7,3,0.18258003664133343,0.032344208297009465,0.016666666666666666,*
ROI.19 [],ROI.B [],7,2,0.18258003664133343,0.01231815420347635,0.05555555555555555,ns
ROI.19 [],ROI.C [],7,2,0.18258003664133343,0.0434620306109202,0.05555555555555555,ns
ROI.19 [],ROI.D [],7,11,0.18258003664133343,0.305149802151968,0.0018853695324283558,**
ROI.19 [],ROI.E [],7,8,0.18258003664133343,0.16216289128438796,0.46340326340326343,ns
ROI.19 [],ROI.F [],7,8,0.18258003664133343,0.31389482118471945,0.0003108003108003108,***
ROI.20 [],ROI.21 [],5,6,0.1921882723731427,0.18720751592835475,0.7922077922077921,ns
ROI.20 [],ROI.22 [],5,11,0.1921882723731427,0.2903631478950372,0.03800366300366301,*
ROI.20 [],ROI.27 [],5,1,0.1921882723731427,0.0220163837398263,1.0,ns
ROI.20 [],ROI.31 [],5,8,0.1921882723731427,0.28709473270190294,0.09324009324009325,ns
ROI.20 [],ROI.A [],5,3,0.1921882723731427,0.032344208297009465,0.03571428571428571,*
ROI.20 [],ROI.B [],5,2,0.1921882723731427,0.01231815420347635,0.09523809523809523,ns
ROI.20 [],ROI.C [],5,2,0.1921882723731427,0.0434620306109202,0.09523809523809523,ns
ROI.20 [],ROI.D [],5,11,0.1921882723731427,0.305149802151968,0.01327838827838828,*
ROI.20 [],ROI.E [],5,8,0.1921882723731427,0.16216289128438796,0.3543123543123543,ns
