ROI,start_s,end_s,duration_s,peak_to_peak
ROI.11 [],84.284,94.284,10.0,0.030418028147187658
ROI.11 [],84.778,94.778,10.0,0.03012010909686124
ROI.11 [],85.278,95.278,10.0,0.03094966821266753
ROI.11 [],85.788,95.788,10.0,0.03094966821266753
ROI.11 [],86.298,96.298,10.0,0.02930868960110577
ROI.11 [],86.785,96.785,10.0,0.02930868960110577
ROI.11 [],87.287,97.287,10.0,0.02930868960110577
ROI.11 [],87.786,97.786,10.0,0.02930868960110577
ROI.11 [],88.288,98.288,10.0,0.029689371737507478
ROI.11 [],88.779,98.779,10.0,0.029689371737507478
ROI.11 [],89.322,99.322,10.0,0.03866864943831956
ROI.11 [],89.779,99.779,10.0,0.03935449331823247
ROI.11 [],90.276,100.276,10.0,0.03935449331823247
ROI.11 [],90.778,100.778,10.0,0.044990779212528934
ROI.11 [],91.278,101.278,10.0,0.044990779212528934
ROI.11 [],91.776,101.776,10.0,0.044990779212528934
ROI.11 [],92.277,102.277,10.0,0.044990779212528934
ROI.11 [],92.788,102.788,10.0,0.044990779212528934
ROI.11 [],93.278,103.278,10.0,0.044990779212528934
ROI.11 [],93.778,103.778,10.0,0.044990779212528934
ROI.11 [],94.288,104.288,10.0,0.044990779212528934
ROI.11 [],94.778,104.778,10.0,0.044990779212528934
ROI.11 [],95.276,105.276,10.0,0.044990779212528934
ROI.11 [],95.777,105.777,10.0,0.044990779212528934
ROI.11 [],96.291,106.291,10.0,0.044990779212528934
ROI.11 [],96.779,106.779,10.0,0.044990779212528934
ROI.11 [],97.277,107.277,10.0,0.04798002913085944
ROI.11 [],97.814,107.814,10.0,0.04798002913085944
ROI.11 [],98.278,108.278,10.0,0.04798002913085944
ROI.11 [],98.776,108.776,10.0,0.04798002913085944
ROI.11 [],99.277,109.277,10.0,0.04798002913085944
ROI.11 [],99.778,109.778,10.0,0.04758386745505516
ROI.11 [],100.291,110.291,10.0,0.04886627966741126
ROI.11 [],100.776,110.776,10.0,0.04886627966741126
ROI.11 [],101.295,111.295,10.0,0.04886627966741126
ROI.11 [],101.778,111.778,10.0,0.04886627966741126
ROI.11 [],102.282,112.282,10.0,0.04886627966741126
ROI.11 [],102.777,112.777,10.0,0.04886627966741126
ROI.11 [],103.277,113.277,10.0,0.04886627966741126
ROI.11 [],103.786,113.786,10.0,0.04886627966741126
ROI.11 [],104.278,114.278,10.0,0.04886627966741126
ROI.11 [],104.786,114.786,10.0,0.04886627966741126
ROI.11 [],105.279,115.279,10.0,0.04886627966741126
ROI.11 [],105.785,115.785,10.0,0.04886627966741126
ROI.11 [],106.285,116.285,10.0,0.04886627966741126
ROI.11 [],106.785,116.785,10.0,0.04886627966741126
ROI.11 [],107.277,117.277,10.0,0.04886627966741126
ROI.11 [],107.779,117.779,10.0,0.04838162159711466
ROI.11 [],108.28,118.28,10.0,0.04838162159711466
ROI.11 [],108.779,118.779,10.0,0.04838162159711466
ROI.11 [],109.278,119.278,10.0,0.04838162159711466
ROI.11 [],109.778,119.778,10.0,0.04838162159711466
ROI.11 [],110.279,120.279,10.0,0.04838162159711466
ROI.11 [],110.777,120.777,10.0,0.03851933336491088
ROI.11 [],111.277,121.277,10.0,0.03635333963571074
ROI.11 [],111.777,121.777,10.0,0.03635333963571074
ROI.11 [],112.277,122.277,10.0,0.03635333963571074
ROI.11 [],112.788,122.788,10.0,0.03635333963571074
ROI.11 [],113.277,123.277,10.0,0.03635333963571074
ROI.11 [],113.787,123.787,10.0,0.03635333963571074
ROI.11 [],114.279,124.279,10.0,0.03635333963571074
ROI.11 [],114.777,124.777,10.0,0.03635333963571074
ROI.11 [],115.278,125.278,10.0,0.03635333963571074
ROI.11 [],115.777,125.777,10.0,0.03635333963571074
ROI.11 [],116.289,126.289,10.0,0.03635333963571074
ROI.11 [],116.778,126.778,10.0,0.03635333963571074
ROI.11 [],117.277,127.277,10.0,0.035329668855249
ROI.11 [],117.777,127.777,10.0,0.046960708302560064
ROI.11 [],118.277,128.277,9.999999999999986,0.046960708302560064
ROI.11 [],118.789,128.789,9.999999999999986,0.046960708302560064
ROI.11 [],119.277,129.277,9.999999999999986,0.046960708302560064
ROI.11 [],119.787,129.787,10.0,0.046960708302560064
ROI.11 [],120.278,130.27800000000002,10.000000000000014,0.046960708302560064
ROI.11 [],120.778,130.77800000000002,10.000000000000014,0.046960708302560064
ROI.11 [],121.276,131.276,10.000000000000014,0.046960708302560064
ROI.11 [],121.778,131.77800000000002,10.000000000000014,0.038952442758302314
ROI.11 [],122.285,132.285,10.0,0.038952442758302314
ROI.11 [],122.786,132.786,10.0,0.038952442758302314
ROI.11 [],123.277,133.277,9.999999999999986,0.038952442758302314
ROI.11 [],123.787,133.787,10.0,0.038952442758302314
ROI.11 [],124.279,134.279,10.0,0.038952442758302314
ROI.11 [],124.782,134.78199999999998,9.999999999999986,0.038952442758302314
ROI.11 [],125.283,135.28300000000002,10.000000000000014,0.038952442758302314
ROI.11 [],125.783,135.78300000000002,10.000000000000014,0.04220233315949248
ROI.11 [],126.287,136.287,10.0,0.04220233315949248
ROI.11 [],126.777,136.777,9.999999999999986,0.04220233315949248
ROI.11 [],127.293,137.293,10.0,0.04220233315949248
ROI.11 [],127.777,137.777,9.999999999999986,0.04220233315949248
ROI.11 [],128.277,138.277,10.0,0.036705685513844594
ROI.11 [],128.776,138.776,10.0,0.036705685513844594
ROI.11 [],129.287,139.287,10.0,0.04720691671850031
ROI.11 [],129.778,139.778,10.0,0.04720691671850031
ROI.11 [],130.279,140.279,10.0,0.04720691671850031
ROI.11 [],130.788,140.788,10.0,0.04720691671850031
ROI.11 [],131.286,141.286,10.0,0.04720691671850031
ROI.11 [],131.778,141.778,10.0,0.04720691671850031
ROI.11 [],132.278,142.278,10.0,0.04720691671850031
ROI.11 [],132.777,142.777,10.0,0.04720691671850031
ROI.11 [],133.286,143.286,10.0,0.04720691671850031
ROI.11 [],133.776,143.776,10.0,0.04720691671850031
ROI.11 [],134.288,144.288,10.0,0.04720691671850031
ROI.11 [],134.778,144.778,10.0,0.04720691671850031
ROI.11 [],135.287,145.287,10.0,0.04720691671850031
ROI.11 [],135.778,145.778,10.0,0.04720691671850031
ROI.11 [],136.278,146.278,10.0,0.04439127687333222
ROI.11 [],136.777,146.777,10.0,0.04439127687333222
ROI.11 [],137.278,147.278,10.0,0.04439127687333222
ROI.11 [],137.788,147.788,10.0,0.04439127687333222
ROI.11 [],138.278,148.278,10.0,0.04439127687333222
ROI.11 [],138.777,148.777,10.0,0.04439127687333222
ROI.11 [],139.287,149.287,10.0,0.04439127687333222
ROI.11 [],139.778,149.778,10.0,0.03671050556745319
ROI.11 [],140.277,150.277,10.0,0.03671050556745319
ROI.11 [],140.776,150.776,10.0,0.03671050556745319
ROI.11 [],141.284,151.284,10.0,0.035220028043468576
ROI.11 [],141.778,151.778,10.0,0.04162063389925674
ROI.11 [],142.277,152.277,10.0,0.04162063389925674
ROI.11 [],142.788,152.788,10.0,0.04162063389925674
ROI.11 [],143.28,153.28,10.0,0.04162063389925674
ROI.11 [],143.784,153.784,10.0,0.041005004671875026
ROI.11 [],144.283,154.283,10.0,0.04547791069850298
ROI.11 [],144.777,154.777,10.0,0.04547791069850298
ROI.11 [],145.277,155.277,10.0,0.04547791069850298
ROI.11 [],145.778,155.778,10.0,0.04547791069850298
ROI.11 [],146.278,156.278,10.0,0.04547791069850298
ROI.11 [],146.778,156.778,10.0,0.04547791069850298
ROI.11 [],147.287,157.287,10.0,0.04547791069850298
ROI.11 [],147.777,157.777,10.0,0.04547791069850298
ROI.11 [],148.278,158.278,10.0,0.04547791069850298
ROI.11 [],148.787,158.787,10.0,0.04547791069850298
ROI.11 [],149.279,159.279,10.0,0.04547791069850298
ROI.11 [],149.778,159.778,10.0,0.04547791069850298
ROI.11 [],150.288,160.288,10.0,0.04547791069850298
ROI.11 [],150.777,160.777,10.0,0.04547791069850298
ROI.11 [],151.288,161.288,10.0,0.04547791069850298
ROI.11 [],151.777,161.777,10.0,0.04547791069850298
ROI.11 [],152.277,162.277,10.0,0.04547791069850298
ROI.11 [],152.778,162.778,10.0,0.03334904255914886
ROI.11 [],153.277,163.277,10.0,0.03334904255914886
ROI.11 [],153.788,163.788,10.0,0.03334904255914886
ROI.11 [],154.278,164.278,10.0,0.014810704499174893
ROI.12 [],0.258,10.258,10.0,0.09711898367395594
ROI.12 [],0.778,10.778,10.0,0.09711898367395594
ROI.12 [],1.278,11.278,10.0,0.0760190170564025
ROI.12 [],1.777,11.777,10.0,0.0760190170564025
ROI.12 [],2.286,12.286,10.0,0.0760190170564025
ROI.12 [],2.779,12.779,10.0,0.0760190170564025
ROI.12 [],3.287,13.286999999999999,10.0,0.0760190170564025
ROI.12 [],3.778,13.778,10.0,0.0760190170564025
ROI.12 [],4.295,14.295,10.0,0.08274928102924496
ROI.12 [],4.778,14.777999999999999,10.0,0.08274928102924496
ROI.12 [],5.278,15.277999999999999,10.0,0.08472945073862538
ROI.12 [],5.778,15.777999999999999,10.0,0.08472945073862538
ROI.12 [],6.277,16.277,10.0,0.08472945073862538
ROI.12 [],6.778,16.778,10.0,0.08472945073862538
ROI.12 [],7.278,17.278,10.0,0.08472945073862538
ROI.12 [],7.777,17.777,10.0,0.08472945073862538
ROI.12 [],8.278,18.278,9.999999999999998,0.08472945073862538
ROI.12 [],8.786,18.786,10.000000000000002,0.06063745960226293
ROI.12 [],9.278,19.278,9.999999999999998,0.06063745960226293
ROI.12 [],9.788,19.788,10.0,0.06063745960226293
ROI.12 [],10.279,20.279,10.0,0.06063745960226293
ROI.12 [],10.778,20.778,9.999999999999998,0.06063745960226293
ROI.12 [],11.277,21.277,10.000000000000002,0.05861087031053951
ROI.12 [],11.784,21.784,9.999999999999998,0.05861087031053951
ROI.12 [],12.277,22.277,10.000000000000002,0.05861087031053951
ROI.12 [],12.78,22.78,10.000000000000002,0.05861087031053951
ROI.12 [],13.279,23.279,10.0,0.05861087031053951
ROI.12 [],13.779,23.779,10.0,0.05407177279178422
ROI.12 [],14.284,24.284,9.999999999999998,0.05407177279178422
ROI.12 [],14.784,24.784,9.999999999999998,0.05407177279178422
ROI.12 [],15.285,25.285,10.0,0.05053455875996669
ROI.12 [],15.787,25.787,9.999999999999998,0.06520571573072585
ROI.12 [],16.276,26.276,10.0,0.06520571573072585
ROI.12 [],16.796,26.796,10.0,0.06520571573072585
ROI.12 [],17.279,27.279,10.0,0.06520571573072585
ROI.12 [],17.777,27.777,10.0,0.06520571573072585
ROI.12 [],18.288,28.288,10.0,0.06723913564380994
ROI.12 [],18.778,28.778,10.0,0.06723913564380994
ROI.12 [],19.282,29.282,10.0,0.06723913564380994
ROI.12 [],19.778,29.778,10.0,0.06723913564380994
ROI.12 [],20.279,30.279,10.0,0.07732989169380354
ROI.12 [],20.788,30.788,10.0,0.06402268233111502
ROI.12 [],21.286,31.286,10.0,0.06402268233111502
ROI.12 [],21.778,31.778,10.0,0.06402268233111502
ROI.12 [],22.278,32.278,10.0,0.06402268233111502
ROI.12 [],22.789,32.789,10.0,0.06402268233111502
ROI.12 [],23.279,33.278999999999996,9.999999999999996,0.06339628958363315
ROI.12 [],23.789,33.789,10.0,0.06226975190405132
ROI.12 [],24.278,34.278,10.0,0.06975236444051434
ROI.12 [],24.778,34.778,10.0,0.06975236444051434
ROI.12 [],25.278,35.278,10.0,0.06975236444051434
ROI.12 [],25.787,35.787,10.0,0.06975236444051434
ROI.12 [],26.278,36.278,10.0,0.06975236444051434
ROI.12 [],26.779,36.778999999999996,9.999999999999996,0.06975236444051434
ROI.12 [],27.277,37.277,10.0,0.06975236444051434
ROI.12 [],27.789,37.789,10.0,0.06975236444051434
ROI.12 [],28.278,38.278,10.0,0.06975236444051434
ROI.12 [],28.778,38.778,10.0,0.06975236444051434
ROI.12 [],29.286,39.286,10.0,0.06975236444051434
ROI.12 [],29.786,39.786,10.0,0.06975236444051434
ROI.12 [],30.284,40.284,10.0,0.06403713253906179
ROI.12 [],30.778,40.778,10.0,0.06403713253906179
ROI.12 [],31.288,41.288,9.999999999999996,0.07237734176279795
ROI.12 [],31.78,41.78,10.0,0.07237734176279795
ROI.12 [],32.283,42.283,10.0,0.07237734176279795
ROI.12 [],32.783,42.783,10.0,0.07237734176279795
ROI.12 [],33.276,43.276,10.0,0.07783910275749883
ROI.12 [],33.792,43.792,10.0,0.07783910275749883
ROI.12 [],34.279,44.279,10.0,0.07783910275749883
ROI.12 [],34.777,44.777,10.0,0.09497529046194758
ROI.12 [],35.279,45.279,10.0,0.09497529046194758
ROI.12 [],35.777,45.777,10.0,0.09497529046194758
ROI.12 [],36.289,46.289,10.0,0.09497529046194758
ROI.12 [],36.777,46.777,10.0,0.09497529046194758
ROI.12 [],37.279,47.279,10.0,0.09497529046194758
ROI.12 [],37.778,47.778,10.0,0.09497529046194758
ROI.12 [],38.277,48.277,10.0,0.09497529046194758
ROI.12 [],38.787,48.787,10.0,0.09497529046194758
ROI.12 [],39.277,49.277,10.0,0.09497529046194758
ROI.12 [],39.789,49.789,10.0,0.09497529046194758
ROI.12 [],40.276,50.276,10.0,0.09497529046194758
ROI.12 [],40.787,50.787,10.0,0.09497529046194758
ROI.12 [],41.276,51.276,10.0,0.09497529046194758
ROI.12 [],41.786,51.786,10.0,0.09497529046194758
ROI.12 [],42.278,52.278,10.0,0.09497529046194758
ROI.12 [],42.787,52.787,10.0,0.09497529046194758
ROI.12 [],43.276,53.276,10.0,0.08793927042930566
ROI.12 [],43.778,53.778,10.0,0.08793927042930566
ROI.12 [],44.288,54.288,10.0,0.08793927042930566
ROI.12 [],44.777,54.777,10.0,0.08793927042930566
ROI.12 [],45.291,55.291,10.0,0.07178883289553972
ROI.12 [],45.777,55.777,10.0,0.07178883289553972
ROI.12 [],46.279,56.279,10.0,0.07178883289553972
ROI.12 [],46.776,56.776,10.0,0.07178883289553972
ROI.12 [],47.278,57.278,10.0,0.07178883289553972
ROI.12 [],47.786,57.786,10.0,0.07178883289553972
ROI.12 [],48.281,58.281,10.0,0.07178883289553972
ROI.12 [],48.778,58.778,10.0,0.07178883289553972
ROI.12 [],49.279,59.279,10.0,0.07178883289553972
ROI.12 [],49.783,59.783,10.0,0.07178883289553972
ROI.12 [],50.283,60.283,10.0,0.07178883289553972
ROI.12 [],50.785,60.785,10.0,0.07178883289553972
ROI.12 [],51.277,61.277,10.0,0.07178883289553972
ROI.12 [],51.793,61.793,10.0,0.07178883289553972
ROI.12 [],52.277,62.277,10.0,0.07053688119990342
ROI.12 [],52.787,62.787,10.0,0.07767795518408768
ROI.12 [],53.278,63.278,10.0,0.07767795518408768
ROI.12 [],53.777,63.777,10.0,0.07767795518408768
ROI.12 [],54.279,64.279,9.999999999999993,0.07767795518408768
ROI.12 [],54.778,64.77799999999999,9.999999999999993,0.07496344025963966
ROI.12 [],55.288,65.288,10.0,0.07496344025963966
ROI.12 [],55.777,65.777,10.0,0.07496344025963966
ROI.12 [],56.277,66.277,10.0,0.07496344025963966
ROI.12 [],56.789,66.789,10.0,0.07496344025963966
ROI.12 [],57.277,67.277,10.0,0.07496344025963966
ROI.12 [],57.778,67.77799999999999,9.999999999999993,0.07496344025963966
ROI.12 [],58.277,68.277,10.0,0.07496344025963966
ROI.12 [],58.787,68.787,10.000000000000007,0.07539584324544564
ROI.12 [],59.279,69.279,9.999999999999993,0.07539584324544564
ROI.12 [],59.777,69.777,10.0,0.09625934821030213
ROI.12 [],60.277,70.277,10.0,0.09625934821030213
ROI.12 [],60.777,70.777,10.0,0.09625934821030213
ROI.12 [],61.287,71.287,10.000000000000007,0.09625934821030213
ROI.12 [],61.778,71.77799999999999,9.999999999999993,0.09625934821030213
ROI.12 [],62.288,72.288,10.0,0.09625934821030213
ROI.12 [],62.777,72.777,10.0,0.07863610533715125
ROI.12 [],63.278,73.27799999999999,9.999999999999993,0.07863610533715125
ROI.12 [],63.778,73.77799999999999,9.999999999999993,0.07863610533715125
ROI.12 [],64.278,74.278,10.0,0.07863610533715125
ROI.12 [],64.778,74.778,10.0,0.07863610533715125
ROI.12 [],65.279,75.279,10.0,0.07863610533715125
ROI.12 [],65.778,75.778,10.0,0.07863610533715125
ROI.12 [],66.278,76.278,10.0,0.07863610533715125
ROI.12 [],66.779,76.779,10.0,0.07863610533715125
ROI.12 [],67.288,77.288,10.0,0.07863610533715125
ROI.12 [],67.783,77.783,10.0,0.07632295725771995
ROI.12 [],68.284,78.284,10.0,0.07632295725771995
ROI.12 [],68.785,78.785,10.0,0.07669327884293384
ROI.12 [],69.278,79.278,10.0,0.07669327884293384
ROI.12 [],69.777,79.777,10.0,0.07669327884293384
ROI.12 [],70.295,80.295,10.0,0.03810746208486965
ROI.12 [],70.778,80.778,10.0,0.03810746208486965
ROI.12 [],71.288,81.288,10.0,0.03810746208486965
ROI.12 [],71.777,81.777,10.0,0.03810746208486965
ROI.12 [],72.289,82.289,10.0,0.054081161490401396
ROI.12 [],72.777,82.777,10.0,0.054081161490401396
ROI.12 [],73.278,83.278,10.0,0.057534405867564364
ROI.12 [],73.777,83.777,10.0,0.057534405867564364
ROI.12 [],74.278,84.278,10.0,0.057534405867564364
ROI.12 [],74.777,84.777,10.0,0.057534405867564364
ROI.12 [],75.288,85.288,10.0,0.057534405867564364
ROI.12 [],75.778,85.778,10.0,0.057534405867564364
ROI.12 [],76.288,86.288,10.0,0.057534405867564364
ROI.12 [],76.779,86.779,10.0,0.057534405867564364
ROI.12 [],77.278,87.278,10.0,0.057534405867564364
ROI.12 [],77.787,87.787,10.0,0.07491177593303285
ROI.12 [],78.285,88.285,10.0,0.07491177593303285
ROI.12 [],78.778,88.778,10.0,0.07491177593303285
ROI.12 [],79.278,89.278,10.0,0.07491177593303285
ROI.12 [],79.787,89.787,10.0,0.07491177593303285
ROI.12 [],80.276,90.276,10.0,0.07491177593303285
ROI.12 [],80.788,90.788,10.0,0.07491177593303285
ROI.12 [],81.277,91.277,10.0,0.07491177593303285
ROI.12 [],81.778,91.778,10.0,0.07491177593303285
ROI.12 [],82.28,92.28,10.0,0.07491177593303285
ROI.12 [],82.778,92.778,10.0,0.07491177593303285
ROI.12 [],83.279,93.279,10.0,0.07509149140353341
ROI.12 [],83.778,93.778,10.0,0.07509149140353341
ROI.12 [],84.284,94.284,10.0,0.07509149140353341
ROI.12 [],84.778,94.778,10.0,0.07509149140353341
ROI.12 [],85.278,95.278,10.0,0.07509149140353341
ROI.12 [],85.788,95.788,10.0,0.07509149140353341
ROI.12 [],86.298,96.298,10.0,0.07509149140353341
ROI.12 [],86.785,96.785,10.0,0.07509149140353341
ROI.12 [],87.287,97.287,10.0,0.07509149140353341
ROI.12 [],87.786,97.786,10.0,0.07509149140353341
ROI.12 [],88.288,98.288,10.0,0.06962801856925568
ROI.12 [],88.779,98.779,10.0,0.06962801856925568
ROI.12 [],89.322,99.322,10.0,0.06962801856925568
ROI.12 [],89.779,99.779,10.0,0.06962801856925568
ROI.12 [],90.276,100.276,10.0,0.06962801856925568
ROI.12 [],90.778,100.778,10.0,0.06962801856925568
ROI.12 [],91.278,101.278,10.0,0.06962801856925568
ROI.12 [],91.776,101.776,10.0,0.06962801856925568
ROI.12 [],92.277,102.277,10.0,0.06962801856925568
ROI.12 [],92.788,102.788,10.0,0.06962801856925568
ROI.12 [],93.278,103.278,10.0,0.06392644898576505
ROI.12 [],93.778,103.778,10.0,0.055701101841195644
ROI.12 [],94.288,104.288,10.0,0.055701101841195644
ROI.12 [],94.778,104.778,10.0,0.055701101841195644
ROI.12 [],95.276,105.276,10.0,0.055701101841195644
ROI.12 [],95.777,105.777,10.0,0.055701101841195644
ROI.12 [],96.291,106.291,10.0,0.055701101841195644
ROI.12 [],96.779,106.779,10.0,0.055701101841195644
ROI.12 [],97.277,107.277,10.0,0.055701101841195644
ROI.12 [],97.814,107.814,10.0,0.055701101841195644
ROI.12 [],98.278,108.278,10.0,0.055701101841195644
ROI.12 [],98.776,108.776,10.0,0.055701101841195644
ROI.12 [],99.277,109.277,10.0,0.055701101841195644
ROI.12 [],99.778,109.778,10.0,0.055701101841195644
ROI.12 [],100.291,110.291,10.0,0.055701101841195644
ROI.12 [],100.776,110.776,10.0,0.055701101841195644
ROI.12 [],101.295,111.295,10.0,0.055701101841195644
ROI.12 [],101.778,111.778,10.0,0.055701101841195644
ROI.12 [],102.282,112.282,10.0,0.050816527163621256
ROI.12 [],102.777,112.777,10.0,0.050816527163621256
ROI.12 [],103.277,113.277,10.0,0.05491829877272979
ROI.12 [],103.786,113.786,10.0,0.05491829877272979
ROI.12 [],104.278,114.278,10.0,0.05491829877272979
ROI.12 [],104.786,114.786,10.0,0.06228026602769718
ROI.12 [],105.279,115.279,10.0,0.06228026602769718
ROI.12 [],105.785,115.785,10.0,0.06228026602769718
ROI.12 [],106.285,116.285,10.0,0.06228026602769718
ROI.12 [],106.785,116.785,10.0,0.06294292152572387
ROI.12 [],107.277,117.277,10.0,0.06294292152572387
ROI.12 [],107.779,117.779,10.0,0.06294292152572387
ROI.12 [],108.28,118.28,10.0,0.06373941991523081
ROI.12 [],108.779,118.779,10.0,0.06373941991523081
ROI.12 [],109.278,119.278,10.0,0.06373941991523081
ROI.12 [],109.778,119.778,10.0,0.06373941991523081
ROI.12 [],110.279,120.279,10.0,0.06373941991523081
ROI.12 [],110.777,120.777,10.0,0.06373941991523081
ROI.12 [],111.277,121.277,10.0,0.06373941991523081
ROI.12 [],111.777,121.777,10.0,0.06373941991523081
ROI.12 [],112.277,122.277,10.0,0.06373941991523081
ROI.12 [],112.788,122.788,10.0,0.06373941991523081
ROI.12 [],113.277,123.277,10.0,0.06373941991523081
ROI.12 [],113.787,123.787,10.0,0.06373941991523081
ROI.12 [],114.279,124.279,10.0,0.06373941991523081
ROI.12 [],114.777,124.777,10.0,0.06373941991523081
ROI.12 [],115.278,125.278,10.0,0.06373941991523081
ROI.12 [],115.777,125.777,10.0,0.06373941991523081
ROI.12 [],116.289,126.289,10.0,0.06375626890512096
ROI.12 [],116.778,126.778,10.0,0.06375626890512096
ROI.12 [],117.277,127.277,10.0,0.06375626890512096
ROI.12 [],117.777,127.777,10.0,0.06375626890512096
ROI.12 [],118.277,128.277,9.999999999999986,0.06375626890512096
ROI.12 [],118.789,128.789,9.999999999999986,0.05965161358662437
ROI.12 [],119.277,129.277,9.999999999999986,0.05965161358662437
ROI.12 [],119.787,129.787,10.0,0.06861607846480733
ROI.12 [],120.278,130.27800000000002,10.000000000000014,0.06861607846480733
ROI.12 [],120.778,130.77800000000002,10.000000000000014,0.06861607846480733
ROI.12 [],121.276,131.276,10.000000000000014,0.06861607846480733
ROI.12 [],121.778,131.77800000000002,10.000000000000014,0.07084479403955664
ROI.12 [],122.285,132.285,10.0,0.07084479403955664
ROI.12 [],122.786,132.786,10.0,0.07084479403955664
ROI.12 [],123.277,133.277,9.999999999999986,0.07084479403955664
ROI.12 [],123.787,133.787,10.0,0.07424407202493048
ROI.12 [],124.279,134.279,10.0,0.07424407202493048
ROI.12 [],124.782,134.78199999999998,9.999999999999986,0.07424407202493048
ROI.12 [],125.283,135.28300000000002,10.000000000000014,0.07424407202493048
ROI.12 [],125.783,135.78300000000002,10.000000000000014,0.07424407202493048
ROI.12 [],126.287,136.287,10.0,0.07424407202493048
